,FTR,season_period,xg1_5g_avg,xg2_5g_avg,gd_5g_avg,elo_diff,game1_D,game1_H,game2_D,game2_H,game3_D,game3_H,game4_D,game4_H,game5_D,game5_H
379,1,0,2.02,1.392,0.4,-146.09033203000013,1,0,0,1,0,1,1,0,0,0
983,1,0,1.8,1.202,0.0,73.53051757999992,1,0,0,1,0,1,0,0,0,0
38,1,0,1.024,1.9940000000000002,-0.8,-7.342773439999974,0,0,0,0,0,1,1,0,0,0
998,0,0,1.334,1.5939999999999999,-0.8,-47.53027342999985,0,0,0,0,0,1,0,0,0,1
91,0,1,1.408,1.338,-0.8,24.779296869999826,0,0,1,0,0,0,1,0,0,0
956,1,1,0.8300000000000001,1.178,-0.6,-67.1723632799999,0,0,0,0,0,0,0,1,1,0
535,0,1,1.54,1.1,0.0,42.95092774,0,0,0,1,0,0,1,0,1,0
210,0,1,3.4579999999999997,0.808,3.4,316.3157959,0,1,0,1,0,1,0,1,0,1
923,1,1,1.206,1.492,-0.4,-14.613403319999861,0,0,0,0,0,0,0,1,0,1
275,2,1,1.444,1.5539999999999998,-0.8,-240.33654785000022,0,0,1,0,0,0,1,0,1,0
328,0,1,1.6420000000000001,1.566,1.2,-63.107421869999826,0,1,0,1,0,1,1,0,1,0
432,0,1,2.0300000000000002,0.8960000000000001,1.0,285.47485351,0,1,1,0,1,0,0,1,1,0
856,0,1,1.8980000000000001,0.6460000000000001,1.8,203.27441406000003,0,1,0,1,1,0,0,1,0,1
380,0,1,1.598,1.578,0.2,126.4443359400002,0,1,0,1,1,0,0,0,0,0
889,0,1,1.3439999999999999,1.564,0.2,-20.716674810000086,1,0,0,0,0,1,0,1,1,0
706,1,1,0.998,1.7479999999999998,-0.8,-361.89746093999975,0,1,0,0,0,0,0,1,0,0
805,0,1,1.252,1.384,-0.2,118.61096191999991,1,0,0,1,0,0,0,1,0,0
39,1,1,1.0539999999999998,2.028,-0.6,-301.83837889999995,0,0,0,1,1,0,0,0,0,0
144,2,1,2.1399999999999997,0.8859999999999999,1.2,74.43005370999981,0,0,0,1,0,1,0,1,0,1
969,2,1,1.246,1.658,-0.8,-118.91394043000014,0,1,1,0,0,0,0,0,0,1
483,2,1,1.7899999999999998,1.4260000000000002,-0.2,-4.807128899999952,0,0,1,0,0,1,0,1,1,0
652,0,1,2.154,1.754,0.6,275.8505859400002,0,1,0,0,0,1,0,0,0,1
984,0,1,1.7080000000000002,0.9560000000000001,-0.4,-273.51684570999987,0,1,0,1,0,0,0,0,0,0
329,0,1,1.9240000000000002,1.6039999999999999,1.2,306.66186524,0,1,0,1,1,0,1,0,0,1
381,1,1,1.396,1.534,0.0,-237.54553222000004,0,1,1,0,0,0,0,0,0,1
40,0,1,1.092,1.982,-0.6,-35.29431152999996,0,1,1,0,0,0,0,0,0,0
999,0,1,1.528,1.1560000000000001,0.4,-59.93444823999994,0,0,0,1,0,0,0,1,0,1
433,0,1,1.964,0.7899999999999999,0.8,-147.53051757999992,1,0,1,0,0,1,1,0,0,1
536,1,1,1.6,1.052,0.6,-202.60144043000014,0,1,0,0,1,0,1,0,0,1
484,0,1,1.7439999999999998,1.4560000000000002,0.4,269.07824706999986,1,0,0,1,0,1,1,0,1,0
806,0,1,1.388,1.382,0.2,39.15173340000001,0,1,0,0,0,1,0,0,0,1
924,1,1,1.38,1.812,-0.8,30.946166989999938,0,0,0,0,0,1,0,1,0,0
145,2,1,2.2640000000000002,0.908,1.6,69.19055175000017,0,1,0,1,0,1,0,1,1,0
92,0,1,1.3880000000000001,0.796,0.0,-46.71423340000001,1,0,0,0,1,0,0,0,0,1
970,1,1,1.294,1.57,-1.2,-115.80297850999978,1,0,0,0,0,0,0,1,1,0
957,1,1,0.7380000000000001,1.284,-0.6,-79.32312012000011,0,0,0,0,0,1,1,0,0,0
211,0,1,3.1120000000000005,0.844,3.2,287.19921875,0,1,0,1,0,1,0,1,0,1
653,0,1,1.954,1.8559999999999999,0.6,290.4647216799999,0,0,0,1,0,0,0,1,0,1
707,0,1,1.33,2.162,-1.2,74.57946776999984,0,0,0,0,0,1,0,0,0,0
985,0,1,1.216,1.262,-0.4,-58.203125,0,1,0,0,0,0,0,0,0,1
890,1,1,1.006,1.612,0.6,-221.91345215,0,0,0,1,0,1,1,0,0,1
857,0,1,2.104,0.796,1.8,89.4892578099998,0,1,1,0,0,1,0,1,0,1
276,0,1,1.492,1.6760000000000002,-0.6,-249.82055663999995,1,0,0,0,1,0,1,0,1,0
986,1,1,1.252,1.202,-0.4,-310.22717285,0,0,0,0,0,0,0,1,0,1
330,0,1,2.006,1.2159999999999997,1.0,228.53625488000012,0,1,1,0,1,0,0,1,0,1
382,0,1,1.0639999999999998,1.7920000000000003,-1.0,29.837280269999837,1,0,0,0,0,0,0,1,0,0
1000,1,1,1.536,1.268,0.8,-277.19958496000004,0,1,0,0,0,1,0,1,0,1
434,1,1,1.782,0.5599999999999999,1.2,184.6015625,1,0,0,1,1,0,0,1,0,1
958,1,1,0.826,1.0379999999999998,-0.4,-80.74963378999996,0,0,0,1,1,0,0,0,0,0
212,1,1,2.83,1.154,3.2,341.61352538999995,0,1,0,1,0,1,0,1,0,1
925,2,1,1.4179999999999997,1.8679999999999999,-0.6,68.07202149,0,0,0,1,0,1,0,0,0,0
807,1,1,1.444,1.4460000000000002,0.0,56.552368160000015,0,0,0,1,0,0,0,1,0,1
146,1,1,2.154,1.122,1.0,-211.46948242000008,0,1,0,1,0,1,1,0,1,0
891,2,1,0.924,1.542,0.6,-222.08544921999987,0,1,0,1,1,0,0,1,0,0
41,1,1,0.9480000000000001,2.024,-1.2,-76.81237792999991,1,0,0,0,0,0,0,0,0,1
93,2,1,1.2920000000000003,0.95,0.2,111.94653320999987,0,0,1,0,0,0,0,1,0,1
971,2,1,1.212,1.3820000000000001,-1.6,-54.71069336000005,0,0,0,0,0,1,1,0,0,0
537,0,1,1.31,1.138,-0.2,-280.79406739,0,0,1,0,1,0,0,1,0,0
858,0,1,2.3899999999999997,0.8539999999999999,1.6,311.67663574999983,1,0,0,1,0,1,0,1,0,1
485,0,1,2.1919999999999997,1.446,1.0,314.1411132800001,0,1,0,1,1,0,1,0,0,1
654,0,1,2.194,1.4060000000000001,1.0,246.47387694999998,0,1,0,0,0,1,0,1,0,1
708,1,1,1.464,1.986,-0.8,-191.52514649,0,0,0,1,0,0,0,0,0,1
277,1,1,1.2899999999999998,1.468,-0.4,-53.264038089999985,0,0,1,0,1,0,1,0,0,1
892,0,1,0.9200000000000002,1.364,0.4,-74.69628906000025,0,1,1,0,0,1,0,0,1,0
972,0,1,1.116,1.376,-0.8,43.137695310000026,0,0,0,1,1,0,0,0,1,0
538,1,1,1.3980000000000001,1.2120000000000002,0.2,149.81396485000005,1,0,1,0,0,1,0,0,0,1
859,0,1,3.066,0.792,2.4,101.88952635999999,0,1,0,1,0,1,0,1,0,1
655,1,1,2.2039999999999997,1.3980000000000001,1.8,298.3846435600001,0,0,0,1,0,1,0,1,0,1
709,2,1,1.45,1.6439999999999997,-0.2,26.677978510000003,0,1,0,0,0,0,0,1,0,0
42,0,1,1.176,2.1479999999999997,-2.0,-94.35327149,0,0,0,0,0,0,0,1,0,0
94,1,1,1.4220000000000002,0.9400000000000001,0.4,-195.2967529299999,1,0,0,0,0,1,0,1,1,0
486,0,1,1.986,1.414,1.2,177.42138671999987,0,1,1,0,1,0,0,1,0,1
278,1,1,1.3,1.048,0.0,-337.6719970700001,1,0,1,0,1,0,0,1,0,0
331,0,1,1.674,1.2400000000000002,1.0,259.58886719,1,0,1,0,0,1,0,1,0,1
1001,1,1,1.4060000000000001,1.4780000000000002,-0.4,-330.91979980999986,0,0,0,1,0,1,0,1,0,0
147,1,1,2.018,1.448,-0.2,2.5,0,1,0,1,1,0,1,0,0,0
383,2,1,1.0079999999999998,1.8279999999999998,-0.6,10.302368170000136,0,0,0,0,0,1,0,0,0,1
435,2,1,1.734,0.49799999999999994,1.0,239.93310545999998,0,1,1,0,0,1,0,1,0,0
959,1,1,0.8360000000000001,1.386,-0.6,-90.22863769000014,0,1,1,0,0,0,0,0,0,0
926,1,1,1.1039999999999999,1.7860000000000003,-0.4,-220.0052490300002,0,1,0,1,0,0,0,0,1,0
808,2,1,1.7719999999999998,1.6600000000000001,-0.2,40.716674810000086,0,1,0,0,0,1,0,1,0,0
987,1,1,1.32,1.484,-0.4,-8.978515620000053,0,0,0,0,0,1,0,1,0,0
213,0,1,2.114,1.3239999999999998,2.0,10.196411130000115,0,1,0,1,0,1,0,1,0,0
893,1,1,0.9780000000000001,1.196,0.4,-305.7556152299999,1,0,0,1,0,0,1,0,0,1
43,0,1,1.6960000000000002,1.684,-0.8,46.184936520000065,0,0,0,0,0,1,0,0,0,1
1002,2,1,1.392,1.248,-0.8,52.27087401999984,0,1,0,1,0,1,0,0,0,0
436,0,1,1.514,0.45999999999999996,0.6,228.88769531000025,1,0,0,1,0,1,0,0,1,0
95,1,1,1.034,0.952,0.2,14.604003909999847,0,0,0,1,0,1,1,0,0,0
539,1,1,1.224,0.9879999999999999,0.0,76.23327635999999,1,0,0,1,0,0,0,1,0,0
809,0,1,1.456,1.6320000000000001,-0.6,-161.1293945399998,0,0,0,1,0,1,0,0,1,0
148,0,1,1.7440000000000002,1.456,-0.8,26.365234370000053,0,1,1,0,1,0,0,0,0,0
656,1,1,2.166,1.178,1.6,48.98266601,0,1,0,1,0,1,0,1,0,0
214,0,1,1.818,1.236,1.2,336.95446777000006,0,1,0,1,0,1,0,0,0,1
332,0,1,2.2479999999999998,1.25,1.6,-27.904052739999997,1,0,0,1,0,1,0,1,0,1
384,0,1,1.238,1.376,-0.4,-35.37438965000001,0,0,0,1,0,0,0,1,1,0
860,0,1,3.2419999999999995,0.86,2.6,291.00134277999996,0,1,0,1,0,1,0,1,0,1
487,0,1,2.0480000000000005,1.272,1.6,227.76293944999998,1,0,1,0,0,1,0,1,0,1
927,0,1,1.0799999999999998,1.77,-1.0,58.69482421999987,0,1,0,0,0,0,1,0,0,0
279,0,1,1.098,1.588,-0.4,-57.069335939999974,1,0,1,0,0,1,0,0,0,0
710,2,1,1.326,1.6639999999999997,-0.8,39.32080078000013,0,0,0,0,0,1,0,0,1,0
988,0,1,0.978,1.4920000000000002,-0.6,-60.57238768999969,0,0,0,1,0,1,0,0,0,0
973,1,1,1.3900000000000001,1.1019999999999999,0.0,-327.5959472700001,0,1,1,0,0,0,1,0,0,1
960,1,1,0.852,1.886,-1.0,-455.8127441400002,1,0,0,0,0,0,0,0,0,0
333,0,1,2.4659999999999997,1.028,2.0,284.0838623000002,0,1,0,1,0,1,0,1,0,1
974,0,1,1.3159999999999998,1.122,-0.4,-72.34716795999998,1,0,0,0,1,0,0,1,0,0
961,1,1,0.78,1.936,-1.6,-172.5480957100001,0,0,0,0,0,0,0,0,0,0
488,2,1,2.288,1.2260000000000002,1.8,242.3045654299999,1,0,0,1,0,1,0,1,0,1
928,0,1,1.008,1.462,-0.6,-343.16320800999983,0,0,0,0,1,0,0,0,0,1
989,0,1,1.248,1.668,0.0,-37.80432128999996,0,1,0,1,0,0,0,0,0,1
385,0,1,1.358,1.238,0.2,-182.57641602000012,0,1,0,0,0,1,1,0,0,1
861,2,1,3.322,0.95,2.4,268.1101074200001,0,1,0,1,0,1,0,1,0,1
280,2,1,0.9879999999999999,1.556,-0.2,-10.898559569999861,1,0,0,1,0,0,0,0,0,1
657,0,1,1.7879999999999998,1.1,1.0,235.69421386999988,0,1,0,1,0,1,0,0,0,0
894,2,1,0.8880000000000001,1.452,0.2,-34.213500979999935,0,1,0,0,1,0,0,1,0,0
44,2,1,1.6799999999999997,1.5220000000000002,-0.4,-11.353637700000036,0,0,0,1,0,0,0,1,0,1
1003,0,1,1.028,1.182,-1.0,-133.11181640999985,0,1,0,1,0,0,0,0,1,0
437,0,1,1.548,0.496,0.8,313.3581543,0,1,0,1,0,0,1,0,0,1
96,0,1,1.0879999999999999,0.974,0.2,82.31665038999995,0,1,0,1,1,0,0,0,0,0
149,1,1,1.5479999999999998,1.6260000000000001,-0.6,39.87194823999994,1,0,1,0,0,0,0,0,0,1
658,0,1,1.7280000000000002,0.8859999999999999,0.8,252.75402831999986,0,1,0,1,0,0,0,0,0,1
540,1,1,1.252,1.152,-0.2,-171.29223632999992,0,1,0,0,0,1,0,0,0,0
215,0,1,1.9920000000000002,1.052,1.4,120.38134766000007,0,1,0,1,0,0,0,1,0,1
810,2,1,1.4580000000000002,1.3359999999999999,0.4,-279.9987793,0,1,0,1,0,0,1,0,0,1
150,1,1,1.3279999999999998,1.6760000000000002,-1.0,-287.7778320299999,1,0,0,0,0,0,0,1,0,0
895,1,1,1.066,1.17,-0.2,-8.55859375,0,0,1,0,0,1,0,0,1,0
97,2,1,1.174,1.0139999999999998,0.2,-4.514770510000062,0,1,1,0,0,0,0,0,0,1
975,1,1,1.6400000000000001,1.348,0.0,-297.6282959,0,0,1,0,0,1,0,0,0,1
962,1,1,0.804,1.9600000000000002,-1.6,-328.0223388699999,0,0,0,0,0,0,0,0,0,0
862,0,1,2.8459999999999996,0.9100000000000001,2.2,267.55175781,0,1,0,1,0,1,0,1,1,0
281,1,1,1.098,1.5400000000000003,-0.2,80.28466795999998,0,1,0,0,0,0,0,1,1,0
711,0,1,1.416,1.6320000000000001,-0.2,-13.650268559999859,0,0,0,1,0,0,1,0,1,0
216,0,1,1.98,1.0619999999999998,1.4,143.1318359400002,0,1,0,0,0,1,0,1,0,1
659,0,1,1.9080000000000001,0.9059999999999999,0.8,215.05566406000003,0,1,0,0,0,0,0,1,0,1
990,2,1,1.5740000000000003,1.342,0.4,23.770996089999926,0,1,0,0,0,0,0,1,0,1
1004,1,1,1.2479999999999998,1.05,-0.8,-88.25598145000004,0,1,0,0,0,0,1,0,0,1
811,0,1,1.368,1.262,0.0,106.57250976,0,1,0,0,1,0,0,1,1,0
386,2,1,1.6079999999999999,1.052,0.8,2.829833980000103,0,0,0,1,1,0,0,1,0,1
45,0,1,1.8699999999999999,1.15,0.0,-270.00146484000015,0,1,0,0,0,1,0,1,1,0
541,1,1,1.38,1.1600000000000001,-0.8,18.519165030000067,0,0,0,1,0,0,0,0,0,0
929,0,1,0.95,1.214,0.2,142.52563477000012,0,0,1,0,0,0,0,1,0,1
334,0,1,2.436,0.9400000000000001,1.8,203.80773926000006,0,1,0,1,0,1,0,1,0,1
489,2,1,2.65,1.0459999999999998,1.8,-80.00573729999996,0,1,0,1,0,1,0,1,1,0
1005,1,1,1.2280000000000002,1.326,-1.8,-103.05847168000014,0,0,0,0,1,0,0,1,0,0
963,0,1,0.882,2.1119999999999997,-1.6,-168.49694824000017,0,0,0,0,0,0,0,0,0,0
542,0,1,1.53,1.3199999999999998,-1.0,54.635498050000024,0,1,0,0,0,0,0,0,0,0
930,0,1,1.4040000000000001,0.89,0.8,-7.6163329999999405,1,0,0,0,0,1,0,1,0,1
335,0,1,2.498,1.028,2.0,175.60229491999985,0,1,0,1,0,1,0,1,0,1
438,0,1,1.714,0.504,1.4,-80.48815917999968,0,1,0,0,1,0,0,1,0,1
98,1,1,1.56,1.1199999999999999,0.0,-179.4565429700001,1,0,0,0,0,0,0,1,1,0
863,0,1,2.7279999999999998,0.86,2.4,258.3032226600003,0,1,0,1,0,1,1,0,0,1
217,0,1,2.466,0.89,2.2,302.52258301000006,0,0,0,1,0,1,0,1,0,1
282,0,1,1.19,1.4140000000000001,-0.6,72.03979492999997,0,0,0,0,0,1,1,0,0,0
387,1,1,1.998,1.002,1.6,-320.2229003900002,0,1,1,0,0,1,0,1,1,0
896,0,1,1.27,1.196,-0.4,95.43115233999993,1,0,0,1,0,0,1,0,0,0
46,1,1,1.7719999999999998,1.1560000000000001,0.0,-24.23510741999985,0,0,0,1,0,1,1,0,0,1
490,0,1,2.1780000000000004,0.9,1.2,229.6522216799999,0,1,0,1,0,1,1,0,1,0
660,2,1,1.698,1.286,0.2,42.89819336000005,0,0,0,0,0,1,0,1,0,1
812,0,1,1.58,1.308,0.2,14.631958010000062,0,0,1,0,0,1,1,0,0,1
991,0,1,1.748,1.326,0.0,104.76000977000012,0,0,0,0,0,1,0,1,1,0
151,2,1,0.9959999999999999,1.94,-1.4,-264.8594970700001,0,0,0,0,0,1,0,0,0,0
976,1,1,1.842,1.642,-0.2,-281.98632812000005,1,0,0,1,0,0,0,1,0,0
712,0,1,1.28,1.198,0.2,6.426879880000115,0,1,0,0,1,0,1,0,0,1
1006,0,1,1.038,1.16,-1.6,-138.9487304700001,0,0,1,0,0,1,0,0,0,0
99,1,1,1.53,1.306,-0.4,77.08410644000014,0,0,0,0,0,1,1,0,0,0
964,1,1,1.016,1.7200000000000002,-1.0,-153.26098633000015,0,0,0,0,0,0,0,0,0,1
543,0,1,1.5459999999999998,1.266,-1.0,115.06970215000001,0,0,0,0,0,0,0,0,0,1
218,0,1,2.872,0.75,2.6,300.7376709,0,1,0,1,0,1,0,1,0,1
931,0,1,1.482,1.198,1.2,-31.00695799999994,0,0,0,1,0,1,0,1,0,1
283,0,1,1.0699999999999998,1.326,0.0,-256.18542479999996,0,0,0,1,1,0,0,0,0,1
336,0,1,2.656,1.026,2.4,-52.491455079999696,0,1,0,1,0,1,0,1,0,1
439,2,1,1.6580000000000001,0.48200000000000004,1.4,181.85131836000005,0,0,1,0,0,1,0,1,0,1
864,0,1,2.5460000000000003,0.844,2.6,301.6595459,0,1,0,1,1,0,0,1,0,1
388,2,1,1.8219999999999998,1.15,1.0,7.080810550000024,1,0,0,1,0,1,1,0,0,0
47,1,1,1.8359999999999999,0.938,0.4,-34.98376465000024,0,1,0,1,1,0,0,1,0,0
813,0,1,1.522,1.0859999999999999,1.0,173.51501465,1,0,0,1,1,0,0,1,0,1
152,0,1,0.8799999999999999,1.61,-0.6,-166.15917968999997,0,0,0,1,0,0,0,0,1,0
977,1,1,1.8739999999999999,1.6939999999999997,-0.4,-413.38452149,0,1,0,0,0,1,0,0,0,0
897,1,1,1.2760000000000002,1.1219999999999999,-0.2,-27.314086910000015,0,1,0,0,1,0,0,0,0,1
48,0,1,1.488,0.914,-0.2,-42.39916991999985,0,1,1,0,0,1,0,0,0,0
100,0,1,1.816,1.1440000000000001,-0.4,180.74353027000006,0,0,0,1,1,0,0,0,0,0
978,1,1,1.7,2.21,-0.8,-444.8267822199998,0,0,0,1,0,0,0,0,0,0
544,0,1,1.6560000000000001,1.2040000000000002,-0.4,13.519042969999873,0,0,0,0,0,0,0,1,0,1
491,0,1,2.4,0.72,1.0,199.77819823999994,0,1,0,1,1,0,1,0,0,1
814,1,1,1.7439999999999998,1.238,1.2,-18.068115239999997,0,1,1,0,0,1,0,1,0,1
1007,1,1,1.52,0.9100000000000001,-0.6,-268.11511229999996,1,0,0,1,0,0,0,0,0,1
865,0,1,2.4899999999999998,0.776,2.2,79.39978027000006,0,1,1,0,0,1,0,1,0,1
337,0,2,2.102,1.296,2.2,202.0355224599998,0,1,0,1,0,1,0,1,0,1
713,0,2,1.274,1.2420000000000002,0.2,137.83325194999998,0,0,1,0,1,0,0,1,0,1
992,0,2,2.2700000000000005,1.016,0.8,-225.6221923799999,0,0,0,1,0,1,1,0,0,1
440,0,2,1.486,0.4720000000000001,1.6,218.93859864,1,0,0,1,0,1,0,1,1,0
219,0,2,3.35,0.53,2.8,432.8125,0,1,0,1,0,1,0,1,0,1
661,0,2,1.9580000000000002,1.7200000000000002,0.6,196.06567382999992,0,0,0,1,0,1,0,1,1,0
284,1,2,1.436,1.03,0.6,-305.53869628999996,0,1,1,0,0,0,0,1,0,1
389,1,2,1.502,1.182,1.0,20.092285149999952,0,1,0,1,1,0,0,0,1,0
965,1,2,0.9299999999999999,1.5459999999999998,-1.2,-196.5330810500002,0,0,0,0,0,0,0,1,0,0
932,1,2,1.9420000000000002,0.9359999999999999,1.8,-16.861572260000003,0,1,0,1,0,1,0,1,0,1
153,0,2,1.184,1.7760000000000002,0.0,-162.82995604999996,0,1,0,0,0,0,1,0,0,1
441,0,2,1.9,0.514,2.2,174.72985839000012,0,1,0,1,0,1,1,0,0,1
545,1,2,1.698,1.126,0.2,46.290893560000086,0,0,0,0,0,1,0,1,0,1
898,1,2,1.1620000000000001,1.146,-0.6,-33.408935549999796,0,0,1,0,0,0,0,1,0,0
49,0,2,1.458,0.8140000000000001,0.0,95.77673340000001,1,0,0,1,0,0,0,0,0,1
979,0,2,1.6360000000000003,2.2239999999999998,-1.0,-180.11535645000004,0,1,0,0,0,0,0,0,0,0
492,0,2,2.2720000000000002,0.834,0.6,210.0513916,0,1,1,0,1,0,0,1,0,1
285,0,2,1.424,1.282,0.0,-15.996948239999938,1,0,0,0,0,1,0,1,0,0
662,0,2,1.9380000000000002,1.6540000000000004,1.2,402.9112548799999,0,1,0,1,0,1,1,0,0,1
101,1,2,2.1740000000000004,0.952,0.2,-299.13415527000006,0,1,1,0,0,0,0,0,0,1
866,0,2,2.1719999999999997,0.792,2.2,129.515625,1,0,0,1,0,1,0,1,0,1
714,1,2,1.366,1.224,1.0,-181.0646972699999,1,0,1,0,0,1,0,1,0,1
899,1,2,1.1359999999999997,1.198,-1.4,39.45117187000005,1,0,0,0,0,1,0,0,0,0
390,1,2,1.522,1.348,0.2,111.2890625,0,1,1,0,0,0,1,0,0,0
966,1,2,1.116,1.766,-1.2,-199.29638671999987,0,0,0,0,0,1,0,0,0,0
220,0,2,3.41,0.53,2.6,91.62878417999991,0,1,0,1,0,1,0,1,0,1
933,0,2,1.7420000000000002,1.062,1.0,-3.340454099999988,0,1,0,1,0,1,0,1,0,0
815,2,2,1.5979999999999999,1.56,0.6,-29.92980956999986,1,0,0,1,0,1,0,1,0,0
993,2,2,2.454,1.0,1.4,87.17956543000014,0,1,0,1,1,0,0,1,0,1
338,1,2,1.904,1.1139999999999999,2.2,195.63049316000001,0,1,0,1,0,1,0,1,0,1
1008,1,2,1.5819999999999999,1.246,-0.8,-416.63415526999984,0,1,0,0,0,0,0,1,0,0
154,0,2,1.3780000000000001,1.484,-0.2,-163.63269043000014,0,0,0,0,1,0,0,1,0,1
442,2,2,2.0460000000000003,0.546,2.4,182.0360107399997,0,1,0,1,1,0,0,1,0,1
663,0,2,2.054,1.6960000000000002,1.8,309.8050537099998,0,1,0,1,1,0,0,1,0,1
715,2,2,1.332,1.546,0.8,30.002197260000003,1,0,0,1,0,1,0,1,0,0
493,1,2,2.2760000000000002,1.008,0.6,-144.85473632999992,1,0,1,0,0,1,0,1,0,1
994,0,2,2.5479999999999996,0.734,1.2,-205.93945311999983,0,1,1,0,0,1,0,1,1,0
867,0,2,2.3579999999999997,0.834,2.6,508.75720215,0,1,0,1,0,1,0,1,0,1
900,2,2,0.8399999999999999,1.316,-1.8,-93.32507323999994,0,0,0,1,0,0,0,0,0,0
102,2,2,1.8020000000000003,1.3699999999999999,-0.6,-25.892333980000103,1,0,0,0,0,0,0,1,0,0
980,0,2,1.292,1.9759999999999998,-1.0,-0.25366211000005023,0,0,0,0,0,0,0,0,0,1
286,2,2,1.818,1.228,0.4,7.859741210000038,0,0,0,1,0,1,0,0,0,1
664,1,2,1.736,1.624,1.8,235.39489746999993,0,1,1,0,0,1,0,1,0,1
716,1,2,1.452,1.5219999999999998,0.8,9.08691406999992,0,1,0,1,0,1,0,0,1,0
50,1,2,1.5539999999999998,0.8239999999999998,0.4,-332.34680176000006,0,1,0,0,0,0,0,1,0,1
546,0,2,1.5219999999999998,1.096,0.2,-160.45666503999996,0,0,0,1,0,1,0,1,0,0
494,2,2,1.7560000000000002,0.95,0.2,0.6545410199998969,1,0,0,1,0,1,0,1,0,0
155,0,2,1.458,1.2319999999999998,1.0,61.16857909999999,0,0,1,0,0,1,0,1,0,1
391,0,2,1.6059999999999999,1.6780000000000002,-0.8,-211.60095215,1,0,0,0,1,0,0,0,0,0
1009,1,2,1.364,1.72,-1.6,-136.87377929000013,0,0,0,0,0,1,0,0,0,0
934,1,2,1.828,1.05,1.2,-303.66320800999983,0,1,0,1,0,1,0,0,0,1
816,0,2,1.634,1.48,0.6,12.962036129999888,0,1,0,1,0,1,0,0,1,0
995,0,2,2.258,0.908,1.0,113.65002441000001,1,0,0,1,0,1,1,0,0,1
339,2,2,1.8079999999999998,1.438,1.8,259.7487793,0,1,0,1,0,1,0,1,0,0
443,0,2,1.716,0.638,1.4,165.81103514999995,0,1,1,0,0,1,0,1,1,0
967,2,2,1.192,1.7339999999999995,-1.2,-357.4692382799999,0,0,0,1,0,0,0,0,0,0
221,0,2,3.2479999999999998,0.6679999999999999,2.4,295.10021973000016,0,1,0,1,0,1,0,1,0,1
901,1,2,0.82,1.026,-1.4,-415.52844239,0,1,0,0,0,0,0,0,1,0
51,1,2,1.3439999999999999,1.0739999999999998,0.0,-184.5982666100001,0,0,0,0,0,1,0,1,0,0
103,0,2,1.3779999999999997,1.324,-0.6,36.92993163999995,0,0,0,0,0,1,0,0,1,0
981,1,2,0.95,1.7919999999999998,-0.2,-100.79516600999978,0,0,0,0,0,0,0,1,0,1
547,2,2,2.066,0.858,1.4,-133.89697264999995,0,1,0,1,0,1,0,0,0,1
868,0,2,2.528,0.79,3.0,314.02697753999996,0,1,0,1,0,1,0,1,0,1
495,1,2,1.904,1.24,0.2,274.6811523499998,0,1,0,1,0,1,0,0,1,0
287,2,2,2.024,1.576,0.6,163.59228516000007,0,1,0,1,0,0,0,1,1,0
665,2,2,1.846,1.1960000000000002,1.2,138.7528076200001,1,0,0,1,0,1,0,1,0,0
717,1,2,1.374,1.8119999999999998,0.4,-11.760131830000091,0,1,0,1,0,0,1,0,0,0
